	D.M,r	D.M,p	D.T2D-NGT,fc	D.T2D-NGT,p	D.M,q	D.T2D-NGT,q	name
ENSG00000183615	0.06545416195546502	0.672931709078044	-0.03272727272727278	0.6928997490754224	0.9707649673492091	0.965910284788485	FAM167B
ENSG00000182866	-0.18362239872856279	0.23282011969726596	-0.023636363636363778	0.5175194513338468	0.9319176148064794	0.9379906453750185	LCK
ENSG00000116478	-0.11261151272770896	0.46673857189840506	0.01954545454545449	0.6162332377324535	0.9534678088874309	0.9566713062692397	HDAC1
ENSG00000162526	-0.20346808699363272	0.18526847800882817	0.05681818181818178	0.3721571546383333	0.945850007565722	0.9045980304960569	TSSK3
ENSG00000162521	-0.33358038719855987	0.026909255305026483	0.04272727272727335	0.21922453660064942	0.9446224982276497	0.861775826744591	RBBP4
ENSG00000116497	-0.06562291809915755	0.6721358236003727	-0.006363636363636516	0.8612857114634269	0.9704144094623461	0.9865748748682418	S100PBP
ENSG00000121905	-0.21865638160328307	0.15387728820466542	0.03636363636363644	0.25916320430929873	0.9500014641464255	0.8724266517140029	HPCA
ENSG00000160094	0.1819945355693454	0.23706010196213204	-0.06181818181818191	0.1399552409543535	0.9293899731157786	0.8389666629886655	ZNF362
ENSG00000121903	0.19598583794516117	0.2023076519121697	-0.04454545454545453	0.11694434803360512	0.943636435387298	0.8180977268576474	ZSCAN20
ENSG00000176256	0.11085654107633015	0.4737551809785093	-0.046363636363636364	0.39815768812018437	0.9532673319425422	0.9153194160950199	HMGB4
ENSG00000231163	-0.139369234431727	0.3669127352796967	0.057272727272727364	0.1726941017992383	0.9441507593650839	0.8394148088563363	CSMD2-AS1
ENSG00000142698	0.03554051628249533	0.8188420526372614	-0.009090909090909	0.8409316584785358	0.989692584209421	0.9851186324244318	C1orf94
ENSG00000189433	-0.06002608390423098	0.6987156807925257	-0.02181818181818204	0.7551381730716084	0.97486944588795	0.9724987316569719	GJB4
ENSG00000188910	0.0850838863665214	0.5829145817936539	-0.039545454545454446	0.3515356450144208	0.9637638224983245	0.9002266765820125	GJB3
ENSG00000187513	0.3529723298651396	0.018765640573571447	-0.09272727272727285	0.014047890118495566	0.951949489443139	0.8651528679292427	GJA4
ENSG00000197056	0.025066988564052085	0.8716885357368769	0.004090909090909166	0.9088779572982335	0.9934340094314436	0.992510788682797	ZMYM1
ENSG00000146463	-0.16601459494358656	0.28147607292536103	-0.030909090909090733	0.6902400686282437	0.9335729463314318	0.9656538884555184	ZMYM4
ENSG00000020129	0.06958455928267233	0.653555307639277	-0.0031818181818181156	0.9077550182304168	0.9706551666681833	0.9922104919653927	NCDN
ENSG00000116819	0.11213804514536849	0.468626065007162	-0.007727272727272725	0.760971163546786	0.9534397464942282	0.9743628437826952	TFAP2E
ENSG00000134698	-0.08010290386241893	0.6052413689334107	0.02500000000000023	0.7740140616305283	0.9676804980432889	0.976460490889027	AGO4
ENSG00000092847	-0.260523177720417	0.0876362883029794	0.05636363636363649	0.3281239338772405	0.9729235498380103	0.8956813821793662	AGO1
ENSG00000126070	0.15830868657708974	0.30472165338128054	-0.030909090909090695	0.6058659584132011	0.9350479825433979	0.9551926077489002	AGO3
ENSG00000116863	-0.16724882636516356	0.2778637088075986	0.023636363636363778	0.5789085101372071	0.9330521937996883	0.950692568294186	ADPRHL2
ENSG00000116871	0.07293172346523333	0.6380159373648804	0.002272727272727386	0.9734313675819503	0.9687245443450155	0.9978780144725143	MAP7D1
ENSG00000054118	-0.24909251116790465	0.10298694871788878	0.23590909090909096	0.020836036306757	0.9513825915244126	0.8446053331551937	THRAP3
ENSG00000163874	0.056112029304983116	0.717520042769522	0.0018181818181817796	0.9413709887348807	0.975591586543547	0.9936222018326192	ZC3H12A
ENSG00000163879	0.0073734388778768116	0.9621127957722132	-0.02136363636363641	0.447655002554297	0.9991718709776869	0.9272174421563631	DNALI1
ENSG00000185090	-0.10423224471706052	0.5007361210271924	0.0063636363636364705	0.8338083737492683	0.954591115050427	0.9841966762640993	MANEAL
ENSG00000197982	0.18908159207107603	0.21898066053530815	-0.05272727272727289	0.1384332365215469	0.9388247566477109	0.8367011595820218	C1orf122
ENSG00000183520	-0.17288781065781147	0.2617477871194341	0.161363636363636	0.16363193345585506	0.933590156374783	0.8412617738773193	UTP11
ENSG00000174574	0.08297790093627802	0.5923092744111633	-0.00045454545454536553	0.9933833182910206	0.9657419771913366	0.9986748383437765	AKIRIN1
ENSG00000168653	-0.12399548974209706	0.42260124074485994	0.1536363636363639	0.2564504995208659	0.9545099700879915	0.871484833996174	NDUFS5
ENSG00000127603	0.013817900240875525	0.9290635654894371	0.05136363636363648	0.6790666014228022	0.9971823947575735	0.9642405135646812	MACF1
ENSG00000084072	0.2200796811157731	0.1511489366316117	-0.0299999999999998	0.574439231981866	0.9478264150618251	0.9508258581427491	PPIE
ENSG00000168389	0.0023287011322769575	0.9880304473786656	0.0045454545454545895	0.8946031166389847	0.9995337413481463	0.9892316451362351	MFSD2A
ENSG00000131236	0.07538591687156311	0.626718367497648	-0.07636363636363644	0.3366221065910099	0.9678128441244693	0.8976589509093597	CAP1
ENSG00000117000	-0.0347525733046355	0.8227933352227502	0.07318181818181836	0.34884014993017853	0.990512251017127	0.8986998842763091	RLF
ENSG00000188800	0.07312517620524386	0.6371224105884281	-0.03318181818181822	0.6713672998117243	0.969464460394286	0.9621816645950343	TMCO2
ENSG00000084070	-0.06197342293793515	0.6894251857627207	0.00818181818181825	0.900322168172318	0.97359327866339	0.9907495107059892	SMAP2
ENSG00000187801	0.24313178947952155	0.11176899848200002	-0.03999999999999995	0.3809910835876804	0.951391591346297	0.9075943945617491	ZFP69B
ENSG00000187815	-0.01120902386717742	0.9424316217545602	-0.016363636363636275	0.6691147227923234	0.9987055379482003	0.9617017371807125	ZFP69
ENSG00000164002	0.19685433024578186	0.20027528784596532	-0.036818181818181875	0.27691071821714525	0.9444470317765672	0.8796989911578884	EXO5
ENSG00000117010	-0.001304516584510091	0.9932946022838084	0.00363636363636364	0.933092285472284	0.9992724743099332	0.9939091998185173	ZNF684
ENSG00000066136	-0.26397069373586635	0.08337432421474145	0.07181818181818182	0.07634358056057879	0.9672082872552161	0.7910168394328683	NFYC
ENSG00000207962	-0.03250026536246743	0.8341115285846888	-0.02227272727272724	0.8024764446081077	0.9907508661919509	0.9804445604734447	MIR30C1
ENSG00000117013	-0.16870663678797312	0.27363632837549656	0.0022727272727271434	0.9318550073073899	0.932414062443548	0.9937371096821986	KCNQ4
ENSG00000044012	0.06926819226370241	0.6550317061824964	0.06227272727272731	0.32608725644899395	0.9703026843543908	0.8954135677710797	GUCA2B
ENSG00000177181	0.11443089602125679	0.4595235158055716	-0.004090909090909225	0.9317616310864567	0.9536009398698738	0.9938790731588871	RIMKLA
ENSG00000171960	-0.24662323815350945	0.10655849849438405	0.011363636363636402	0.7714040228232888	0.9503631938889374	0.9761848167696009	PPIH
ENSG00000065978	-0.1809903253628347	0.23970176604374208	0.04681818181818163	0.19565516399691135	0.9308065038937523	0.8529904218762514	YBX1
ENSG00000164008	-0.2491445391645953	0.10291269507683043	0.04500000000000009	0.17918093340545244	0.9516984320276753	0.8447444918432718	C1orf50
ENSG00000164010	0.010260208569648948	0.9472974855027988	-0.0018181818181819374	0.9640550332808665	0.9987965078119255	0.9975883707195949	ERMAP
ENSG00000164011	0.11070371883421033	0.47436881812577125	-0.07272727272727264	0.26332090730447827	0.9526454800621896	0.8731926251668624	ZNF691
ENSG00000186973	0.22123520338269537	0.14896015185190048	-0.04454545454545454	0.2109481847573411	0.9510907913075872	0.8580677957962574	FAM183A
ENSG00000243710	0.0838768906635002	0.5882907383606075	-0.01181818181818185	0.7603914303080994	0.9651971433637487	0.974046882554938	CFAP57
ENSG00000179178	0.24836030110732407	0.10403630889188657	-0.05954545454545461	0.05849170287448393	0.9520569831441049	0.7897279760407245	TMEM125
ENSG00000066056	0.2747787838922873	0.07105464665306864	-0.0672727272727275	0.06499913941665254	0.9682850606014447	0.7840995842206773	TIE1
ENSG00000117400	0.05892518289796088	0.7039873464742454	-0.05590909090909091	0.06979608990179124	0.9747089930832181	0.7837882085452591	MPL
ENSG00000117399	0.06631646341628969	0.6688686596407378	-0.0036363636363637014	0.91899246301896	0.9699258686396424	0.9938481645661605	CDC20
ENSG00000198198	-0.1999154215132591	0.19322666113053502	-0.0036363636363637205	0.9077236905160642	0.9405197881761372	0.9922380404769233	SZT2
ENSG00000142949	0.20648572897460798	0.17869460192968853	-0.13909090909090907	0.03258374661926705	0.9449977864024987	0.8009942866405816	PTPRF
ENSG00000066135	-0.1839712417342494	0.23191830160591492	0.0749999999999999	0.23875327918197387	0.9323476934922169	0.8647539323569965	KDM4A
ENSG00000126091	-0.3769613728464576	0.011658711107430445	0.10272727272727267	0.041121766955856336	0.9838158526808615	0.7984173159393698	ST3GAL3
ENSG00000117407	-0.039331211178699546	0.7998964898635036	-0.004545454545454489	0.8412555341506152	0.9866326908000151	0.9853665088696428	ARTN
ENSG00000117408	-0.06841252006521045	0.6590313988535876	0.061818181818181675	0.49903143029838726	0.9695179878198115	0.934791853212091	IPO13
ENSG00000132768	-0.06772670187277643	0.6622439439324759	0.053181818181818094	0.32213634332659646	0.9697735444604386	0.893228609489482	DPH2
ENSG00000117410	-0.12264251331119247	0.42771998600364614	0.10772727272727257	0.15655937106486728	0.9535553403195729	0.8388064960105466	ATP6V0B
ENSG00000117411	0.05397780613948098	0.7278443059660393	0.01181818181818185	0.707601842782002	0.9749025685528024	0.9684076058097232	B4GALT2
ENSG00000159214	0.12405583119651775	0.42237375832422075	-0.001363636363636395	0.9550720217332784	0.9542417564817509	0.9960442142283127	CCDC24
ENSG00000187147	-0.18616046989547708	0.22631334656984425	0.043636363636363557	0.25337499518821377	0.935087537427944	0.8699604686118012	RNF220
ENSG00000198520	0.06611192349519296	0.6698315846861397	0.00272727272727277	0.9328539434840775	0.9702000308971055	0.9937759417354046	C1orf228
ENSG00000142945	0.0649337140095113	0.6753884599748967	-0.0313636363636363	0.22737544773887547	0.9707188216082041	0.8625229865383062	KIF2C
ENSG00000200913	0.0045460952917958835	0.9766353884363634	-0.12727272727272748	0.31112905142740693	0.999586234639632	0.8859404786914092	SNORD46
ENSG00000173846	-0.32444640599448105	0.031659858007937296	0.03727272727272725	0.09732182452067378	0.9580928064746816	0.8107226691916783	PLK3
ENSG00000222009	0.13926418617618105	0.3672775946249305	-0.009999999999999988	0.5502912652832828	0.9432918262886713	0.9434178832049402	BTBD19
ENSG00000132773	-0.04628944469350382	0.7654208163321062	0.006818181818181916	0.8662298891682794	0.9822098382995416	0.9872770788754311	TOE1
ENSG00000132763	-0.24351292547385056	0.1111909651375621	0.0386363636363637	0.3810003107896739	0.9515474500704486	0.9073700753026263	MMACHC
ENSG00000117448	-0.01287523953383438	0.9338917878936117	-0.019545454545454612	0.5393876805880281	0.9971814491488425	0.9422106458679408	AKR1A1
ENSG00000132780	-0.1820168510167051	0.23700162531691552	0.1086363636363637	0.06622524361882738	0.9297837567193789	0.7775153685603065	NASP
ENSG00000159596	-0.26986253687770545	0.07646698147119303	0.2381818181818181	0.0517997457805902	0.9634949452852692	0.7989359735860451	TMEM69
ENSG00000086015	-0.2882365379193685	0.05777634635950449	0.04909090909090899	0.5244316546497959	0.9779078411784212	0.9384059947408725	MAST2
ENSG00000117472	0.09148276673673642	0.5547890750806085	-0.011818181818181808	0.7659843452778226	0.9609846882280508	0.9750911827905673	TSPAN1
ENSG00000171357	-0.00733453356508585	0.9623125605973653	0.039545454545454634	0.5899144613997911	0.9991428609053508	0.9521083794472766	LURAP1
ENSG00000085999	0.05036861328313311	0.7454116404371376	0.019090909090909148	0.5812858584727952	0.9783492943208435	0.9519247422946913	RAD54L
ENSG00000173660	-0.2346949577846181	0.1251574675165454	0.19727272727272732	0.0575454670915686	0.9501573831532893	0.788476220445911	UQCRH
ENSG00000117481	-0.1033364210330613	0.5044440994904704	0.033181818181818076	0.3579605983922214	0.9535813499468753	0.9028487459376735	NSUN4
ENSG00000117480	-0.12478409911402898	0.4196337060071915	0.052272727272727124	0.1933319603587922	0.9544396537304944	0.8521754314961126	FAAH
ENSG00000197587	-0.1234755050525865	0.4245644053439549	0.009090909090909097	0.8515866640162798	0.9540333430542948	0.9852382260110568	DMBX1
ENSG00000186118	0.3204314848229287	0.033956972251695854	-0.07863636363636359	0.23251740126331435	0.9582198986523563	0.8624567681685743	TEX38
ENSG00000142973	0.003560224296756194	0.981701287789429	-0.007727272727272725	0.9116823924818396	0.9990040006539922	0.9923627505637983	CYP4B1
ENSG00000186377	0.03094709434404862	0.8419359395228738	-0.1159090909090909	0.22059625899292393	0.9917226770354661	0.8623397634395993	CYP4X1
ENSG00000162365	-0.11885623054394022	0.4422281390164394	0.030454545454545408	0.4754878250405401	0.9518072711240397	0.9317586586035013	CYP4A22
ENSG00000224805	0.31274700821419704	0.03873655444668705	-0.12999999999999998	0.022362451848606447	0.9699058539917988	0.8280712127568363	LINC00853
ENSG00000162368	0.0617749813139083	0.6903698894047312	-0.008636363636363775	0.8351155715447869	0.9739087203690597	0.9838869990437709	CMPK1
ENSG00000186790	0.383167078731873	0.010249852502665892	-0.07999999999999986	0.04453379981304976	0.9830896782884794	0.792755836022971	FOXE3
ENSG00000186564	0.050059934013936686	0.7469201857806242	-0.029999999999999964	0.4757133963110388	0.9779890414637461	0.9316805994255025	FOXD2
ENSG00000117834	0.24786661315964514	0.10474844043846593	-0.04499999999999991	0.2448490939921809	0.953107634305834	0.8697816834144422	SLC5A9
ENSG00000162374	0.04459342938581957	0.7737855759087646	0.003181818181818114	0.9375799804720903	0.9828123907917097	0.9938642237737727	ELAVL4
ENSG00000123080	-0.3752512180637126	0.012074889910294824	0.0954545454545455	0.04220565082730439	0.9811966097476609	0.7948429005588483	CDKN2C
ENSG00000204006	0.16265379603847144	0.2914675230473106	-0.026363636363636204	0.7227465591760778	0.9304907174475074	0.9672624938359525	C1orf185
ENSG00000123091	0.07919780143561457	0.6093377161915225	-0.0018181818181820623	0.9774901188876637	0.9678819542618646	0.9969728959681721	RNF11
ENSG00000117859	-0.3378802350592825	0.024887376985197596	0.15000000000000027	0.07289897299410301	0.9516846205755735	0.7903167226636789	OSBPL9
ENSG00000134717	-0.09582232344017014	0.5360866529696502	0.03409090909090909	0.5886342480538087	0.9598483048988372	0.9523189530685271	BTF3L4
ENSG00000157077	0.03563497993375075	0.8183686430582794	-0.06363636363636402	0.47339939346304527	0.9894610748060151	0.9326642893774129	ZFYVE9
ENSG00000134748	-0.12142253046092222	0.4323652521858564	-0.00272727272727271	0.9684040021519049	0.9531367629196372	0.9968580755246165	PRPF38A
ENSG00000116157	-0.14450357815241538	0.3493461057189785	0.03636363636363643	0.6727335352562538	0.9390080930443355	0.9619404489464576	GPX7
ENSG00000182183	0.08383003533403288	0.5884998841554459	-0.004090909090909006	0.904444968942547	0.964638584861448	0.992176130929974	FAM159A
ENSG00000162378	0.034225089530832815	0.8254409264874235	0.01090909090909092	0.9098589253663703	0.9909130115386949	0.9930259829642165	ZYG11B
ENSG00000203995	0.08390918816096198	0.5881465929094238	-0.020454545454545503	0.4417633797777957	0.965321582078381	0.9273807967778819	ZYG11A
ENSG00000116171	-0.05400070617772267	0.7277332706522129	0.1436363636363634	0.09655783643115262	0.9749026382603908	0.8128456331125136	SCP2
ENSG00000174348	0.22504231013306678	0.14191371565189273	-0.14863636363636354	0.10140591736273497	0.9431539330261345	0.8149618413693791	PODN
ENSG00000226754	-0.057104587730148856	0.7127353210323737	0.03727272727272743	0.6342589258488753	0.9755092291609656	0.958955350719223	AL606760.1
ENSG00000143006	0.19559634159407974	0.2032238031831747	-0.04681818181818183	0.11847314836166861	0.9419023484211996	0.8157868576084769	DMRTB1
ENSG00000211452	0.010328175435144206	0.9469488620443638	-0.005909090909090884	0.9050899272218028	0.9986088936915809	0.9920156364803974	DIO1
ENSG00000116212	0.0845766158431226	0.5851713565766569	0.04090909090909105	0.29272606735810625	0.9651313334555046	0.882199164538029	LRRC42
ENSG00000116205	-0.28053294292059566	0.0651092742368501	0.07409090909090912	0.148873609081065	0.9817852073927774	0.837778001471899	TCEANC2
ENSG00000116221	-0.03538450703087862	0.8196240405521815	0.1236363636363635	0.20211642125619833	0.9900241662495279	0.8556554331617928	MRPL37
ENSG00000198711	-0.06658207427779937	0.6676190103780706	-0.017272727272727308	0.8154558127861222	0.9701174658627283	0.9818137210880792	SSBP3-AS1
ENSG00000162390	-0.07768496120077809	0.6162109614107456	-0.000909090909090849	0.9879629186344742	0.9668128000966663	0.998429591655475	ACOT11
ENSG00000162398	0.13077358620215793	0.3974838478629059	-0.040909090909090985	0.2173599546822478	0.9511433534682652	0.8604199198427634	LEXM
ENSG00000143001	-0.03246616034344526	0.8342831724656229	-0.04181818181818186	0.4328189353429658	0.9908876873133451	0.923964723077078	TMEM61
ENSG00000162399	-0.14937262237834206	0.33317159100042726	-0.002272727272727204	0.9510426860343765	0.9386561420930175	0.9949753367869927	BSND
ENSG00000169174	-0.029180361689437804	0.8508544929684112	-0.03409090909090915	0.24356792944837022	0.9915149422773573	0.8687470631330613	PCSK9
